"tensor(31.7752, device='cuda:1')"
"tensor(33.6855, device='cuda:1')"
"tensor(24.8386, device='cuda:1')"
"tensor(59.8557, device='cuda:1')"
"tensor(46.5518, device='cuda:1')"
"tensor(50.1189, device='cuda:1')"
"tensor(43.0110, device='cuda:1')"
"tensor(130.0707, device='cuda:1')"
"tensor(45.0445, device='cuda:1')"
"tensor(101.9261, device='cuda:1')"
"tensor(32.7069, device='cuda:1')"
"tensor(39.6802, device='cuda:1')"
"tensor(54.8638, device='cuda:1')"
"tensor(47.8511, device='cuda:1')"
"tensor(74.2003, device='cuda:1')"
"tensor(50.5133, device='cuda:1')"
"tensor(39.8445, device='cuda:1')"
"tensor(39.0432, device='cuda:1')"
"tensor(84.0743, device='cuda:1')"
"tensor(19.7450, device='cuda:1')"
"tensor(55.4455, device='cuda:1')"
"tensor(94.5398, device='cuda:1')"
"tensor(128.4995, device='cuda:1')"
"tensor(36.8351, device='cuda:1')"
"tensor(31.0901, device='cuda:1')"
"tensor(36.3189, device='cuda:1')"
"tensor(43.3555, device='cuda:1')"
"tensor(61.8109, device='cuda:1')"
"tensor(12.1968, device='cuda:1')"
"tensor(56.2405, device='cuda:1')"
"tensor(129.7213, device='cuda:1')"
"tensor(76.0588, device='cuda:1')"
"tensor(336.0740, device='cuda:1')"
"tensor(22.4986, device='cuda:1')"
"tensor(54.6645, device='cuda:1')"
"tensor(91.6762, device='cuda:1')"
"tensor(75.6041, device='cuda:1')"
"tensor(155.8734, device='cuda:1')"
"tensor(50.9608, device='cuda:1')"
"tensor(52.1499, device='cuda:1')"
"tensor(17.5536, device='cuda:1')"
"tensor(88.2596, device='cuda:1')"
"tensor(52.5028, device='cuda:1')"
"tensor(34.3755, device='cuda:1')"
"tensor(24.7186, device='cuda:1')"
"tensor(66.5826, device='cuda:1')"
"tensor(62.4849, device='cuda:1')"
"tensor(56.9693, device='cuda:1')"
"tensor(26.7436, device='cuda:1')"
"tensor(61.1761, device='cuda:1')"
"tensor(56.6012, device='cuda:1')"
"tensor(97.3148, device='cuda:1')"
"tensor(46.1252, device='cuda:1')"
"tensor(128.2542, device='cuda:1')"
"tensor(63.0707, device='cuda:1')"
"tensor(47.5008, device='cuda:1')"
"tensor(37.7205, device='cuda:1')"
"tensor(75.0667, device='cuda:1')"
"tensor(40.6551, device='cuda:1')"
"tensor(74.9979, device='cuda:1')"
"tensor(46.3354, device='cuda:1')"
"tensor(60.2887, device='cuda:1')"
"tensor(61.7783, device='cuda:1')"
"tensor(90.3488, device='cuda:1')"
"tensor(51.5995, device='cuda:1')"
"tensor(72.9214, device='cuda:1')"
"tensor(47.1164, device='cuda:1')"
"tensor(43.7621, device='cuda:1')"
"tensor(49.2190, device='cuda:1')"
"tensor(81.0754, device='cuda:1')"
"tensor(75.9304, device='cuda:1')"
"tensor(24.7548, device='cuda:1')"
"tensor(81.0983, device='cuda:1')"
"tensor(61.9440, device='cuda:1')"
"tensor(54.6182, device='cuda:1')"
"tensor(21.1647, device='cuda:1')"
"tensor(35.1255, device='cuda:1')"
"tensor(66.4245, device='cuda:1')"
"tensor(62.3428, device='cuda:1')"
"tensor(51.8121, device='cuda:1')"
"tensor(76.9565, device='cuda:1')"
"tensor(73.7437, device='cuda:1')"
"tensor(34.6144, device='cuda:1')"
"tensor(38.9647, device='cuda:1')"
"tensor(57.9346, device='cuda:1')"
"tensor(252.6592, device='cuda:1')"
"tensor(34.0348, device='cuda:1')"
"tensor(58.6979, device='cuda:1')"
"tensor(62.9144, device='cuda:1')"
"tensor(41.2274, device='cuda:1')"
"tensor(56.1563, device='cuda:1')"
"tensor(78.2198, device='cuda:1')"
"tensor(40.3067, device='cuda:1')"
"tensor(67.7810, device='cuda:1')"
"tensor(61.6618, device='cuda:1')"
"tensor(34.3615, device='cuda:1')"
"tensor(42.8668, device='cuda:1')"
"tensor(57.8061, device='cuda:1')"
"tensor(75.9855, device='cuda:1')"
"tensor(18.8468, device='cuda:1')"
"tensor(59.5170, device='cuda:1')"
"tensor(82.0672, device='cuda:1')"
"tensor(53.1483, device='cuda:1')"
"tensor(46.4473, device='cuda:1')"
"tensor(37.1122, device='cuda:1')"
"tensor(47.7209, device='cuda:1')"
"tensor(38.0907, device='cuda:1')"
"tensor(38.3984, device='cuda:1')"
"tensor(122.7787, device='cuda:1')"
"tensor(68.8804, device='cuda:1')"
"tensor(72.4541, device='cuda:1')"
"tensor(64.4271, device='cuda:1')"
"tensor(40.3253, device='cuda:1')"
"tensor(27.1228, device='cuda:1')"
"tensor(49.7532, device='cuda:1')"
"tensor(44.5811, device='cuda:1')"
"tensor(50.4580, device='cuda:1')"
"tensor(96.3421, device='cuda:1')"
"tensor(32.5712, device='cuda:1')"
"tensor(69.6555, device='cuda:1')"
"tensor(83.7000, device='cuda:1')"
"tensor(28.1992, device='cuda:1')"
"tensor(61.6315, device='cuda:1')"
"tensor(34.0678, device='cuda:1')"
"tensor(27.2196, device='cuda:1')"
"tensor(63.9515, device='cuda:1')"
"tensor(25.6993, device='cuda:1')"
"tensor(79.7224, device='cuda:1')"
"tensor(73.7659, device='cuda:1')"
"tensor(72.7045, device='cuda:1')"
"tensor(97.5776, device='cuda:1')"
"tensor(58.2660, device='cuda:1')"
"tensor(44.0331, device='cuda:1')"
"tensor(55.9940, device='cuda:1')"
"tensor(31.2771, device='cuda:1')"
"tensor(54.0046, device='cuda:1')"
"tensor(86.2871, device='cuda:1')"
"tensor(31.8290, device='cuda:1')"
"tensor(60.9984, device='cuda:1')"
"tensor(34.4401, device='cuda:1')"
"tensor(77.6475, device='cuda:1')"
"tensor(74.3976, device='cuda:1')"
"tensor(75.4772, device='cuda:1')"
"tensor(52.8899, device='cuda:1')"
"tensor(76.9924, device='cuda:1')"
"tensor(73.7990, device='cuda:1')"
"tensor(40.5462, device='cuda:1')"
"tensor(40.3630, device='cuda:1')"
"tensor(88.6123, device='cuda:1')"
"tensor(60.4702, device='cuda:1')"
"tensor(39.3072, device='cuda:1')"
"tensor(45.2707, device='cuda:1')"
"tensor(60.4985, device='cuda:1')"
"tensor(41.1567, device='cuda:1')"
"tensor(47.9091, device='cuda:1')"
"tensor(42.7676, device='cuda:1')"
"tensor(45.4339, device='cuda:1')"
"tensor(34.4222, device='cuda:1')"
"tensor(70.4162, device='cuda:1')"
"tensor(38.7625, device='cuda:1')"
"tensor(39.5588, device='cuda:1')"
"tensor(63.4259, device='cuda:1')"
"tensor(77.7231, device='cuda:1')"
"tensor(73.0443, device='cuda:1')"
"tensor(43.2064, device='cuda:1')"
"tensor(64.2324, device='cuda:1')"
"tensor(52.5100, device='cuda:1')"
"tensor(13.7112, device='cuda:1')"
"tensor(26.2928, device='cuda:1')"
"tensor(48.5859, device='cuda:1')"
"tensor(37.2024, device='cuda:1')"
"tensor(63.1892, device='cuda:1')"
"tensor(38.7633, device='cuda:1')"
"tensor(53.1054, device='cuda:1')"
"tensor(16.1819, device='cuda:1')"
"tensor(22.9728, device='cuda:1')"
"tensor(55.0858, device='cuda:1')"
"tensor(88.9668, device='cuda:1')"
"tensor(54.7102, device='cuda:1')"
"tensor(58.5236, device='cuda:1')"
"tensor(63.5481, device='cuda:1')"
"tensor(74.6574, device='cuda:1')"
"tensor(44.6745, device='cuda:1')"
"tensor(57.4398, device='cuda:1')"
"tensor(134.0589, device='cuda:1')"
"tensor(45.7882, device='cuda:1')"
"tensor(33.6021, device='cuda:1')"
"tensor(51.3578, device='cuda:1')"
"tensor(116.0800, device='cuda:1')"
"tensor(74.3810, device='cuda:1')"
"tensor(57.0844, device='cuda:1')"
"tensor(62.5763, device='cuda:1')"
"tensor(64.4020, device='cuda:1')"
"tensor(58.8733, device='cuda:1')"
"tensor(67.7330, device='cuda:1')"
"tensor(40.9436, device='cuda:1')"
"tensor(36.9563, device='cuda:1')"
"tensor(82.8426, device='cuda:1')"
"tensor(61.3748, device='cuda:1')"
"tensor(104.2798, device='cuda:1')"
"tensor(38.2744, device='cuda:1')"
"tensor(46.4458, device='cuda:1')"
"tensor(47.6435, device='cuda:1')"
"tensor(32.0651, device='cuda:1')"
"tensor(67.3818, device='cuda:1')"
"tensor(81.8162, device='cuda:1')"
"tensor(31.4772, device='cuda:1')"
"tensor(96.0674, device='cuda:1')"
"tensor(58.6848, device='cuda:1')"
"tensor(23.8560, device='cuda:1')"
"tensor(65.9547, device='cuda:1')"
"tensor(65.2681, device='cuda:1')"
"tensor(34.5933, device='cuda:1')"
"tensor(147.8573, device='cuda:1')"
"tensor(47.6989, device='cuda:1')"
"tensor(62.1164, device='cuda:1')"
"tensor(46.8659, device='cuda:1')"
"tensor(125.3020, device='cuda:1')"
"tensor(56.6497, device='cuda:1')"
"tensor(34.9451, device='cuda:1')"
"tensor(46.5727, device='cuda:1')"
"tensor(60.6407, device='cuda:1')"
"tensor(72.2754, device='cuda:1')"
"tensor(70.6671, device='cuda:1')"
"tensor(27.8852, device='cuda:1')"
"tensor(41.3019, device='cuda:1')"
"tensor(36.6323, device='cuda:1')"
"tensor(47.2998, device='cuda:1')"
"tensor(53.7467, device='cuda:1')"
"tensor(83.8281, device='cuda:1')"
"tensor(29.2657, device='cuda:1')"
"tensor(40.3816, device='cuda:1')"
"tensor(44.8762, device='cuda:1')"
"tensor(124.1768, device='cuda:1')"
"tensor(38.7348, device='cuda:1')"
"tensor(45.6580, device='cuda:1')"
"tensor(51.2295, device='cuda:1')"
"tensor(62.8032, device='cuda:1')"
"tensor(59.7546, device='cuda:1')"
"tensor(25.2631, device='cuda:1')"
"tensor(57.2545, device='cuda:1')"
"tensor(49.1771, device='cuda:1')"
"tensor(89.9072, device='cuda:1')"
"tensor(39.5904, device='cuda:1')"
"tensor(59.3404, device='cuda:1')"
"tensor(31.0883, device='cuda:1')"
"tensor(35.3455, device='cuda:1')"
"tensor(88.2438, device='cuda:1')"
"tensor(179.1866, device='cuda:1')"
"tensor(67.4148, device='cuda:1')"
"tensor(37.3777, device='cuda:1')"
"tensor(45.9369, device='cuda:1')"
"tensor(50.5239, device='cuda:1')"
"tensor(36.1504, device='cuda:1')"
"tensor(92.7227, device='cuda:1')"
"tensor(19.1307, device='cuda:1')"
"tensor(44.8361, device='cuda:1')"
"tensor(38.8094, device='cuda:1')"
"tensor(58.3196, device='cuda:1')"
"tensor(117.4469, device='cuda:1')"
"tensor(37.8163, device='cuda:1')"
"tensor(122.1044, device='cuda:1')"
"tensor(29.2800, device='cuda:1')"
"tensor(36.7536, device='cuda:1')"
"tensor(50.3577, device='cuda:1')"
"tensor(24.7842, device='cuda:1')"
"tensor(76.9177, device='cuda:1')"
"tensor(26.4425, device='cuda:1')"
"tensor(37.4060, device='cuda:1')"
"tensor(123.0855, device='cuda:1')"
"tensor(53.0116, device='cuda:1')"
"tensor(41.4682, device='cuda:1')"
"tensor(96.4407, device='cuda:1')"
"tensor(25.6158, device='cuda:1')"
"tensor(113.0379, device='cuda:1')"
"tensor(65.5933, device='cuda:1')"
"tensor(16.8724, device='cuda:1')"
"tensor(82.0223, device='cuda:1')"
"tensor(73.4695, device='cuda:1')"
"tensor(40.3175, device='cuda:1')"
"tensor(67.2716, device='cuda:1')"
"tensor(34.5210, device='cuda:1')"
"tensor(56.7080, device='cuda:1')"
"tensor(45.5815, device='cuda:1')"
"tensor(45.4515, device='cuda:1')"
"tensor(69.6693, device='cuda:1')"
"tensor(62.7338, device='cuda:1')"
"tensor(60.7037, device='cuda:1')"
"tensor(89.3095, device='cuda:1')"
"tensor(59.4967, device='cuda:1')"
"tensor(43.5498, device='cuda:1')"
"tensor(37.2034, device='cuda:1')"
"tensor(41.5986, device='cuda:1')"
"tensor(27.2558, device='cuda:1')"
"tensor(34.8376, device='cuda:1')"
"tensor(43.6432, device='cuda:1')"
"tensor(30.4162, device='cuda:1')"
"tensor(41.7213, device='cuda:1')"
"tensor(34.7324, device='cuda:1')"
"tensor(61.8093, device='cuda:1')"
"tensor(64.1344, device='cuda:1')"
"tensor(102.3675, device='cuda:1')"
"tensor(84.8430, device='cuda:1')"
"tensor(36.6976, device='cuda:1')"
"tensor(22.8349, device='cuda:1')"
"tensor(39.8678, device='cuda:1')"
"tensor(114.8422, device='cuda:1')"
"tensor(60.3560, device='cuda:1')"
"tensor(32.0365, device='cuda:1')"
"tensor(44.6831, device='cuda:1')"
"tensor(55.1944, device='cuda:1')"
"tensor(34.0534, device='cuda:1')"
"tensor(62.2614, device='cuda:1')"
"tensor(73.9341, device='cuda:1')"
"tensor(80.3315, device='cuda:1')"
"tensor(31.1557, device='cuda:1')"
"tensor(31.6563, device='cuda:1')"
"tensor(38.9274, device='cuda:1')"
"tensor(67.7040, device='cuda:1')"
"tensor(18.3834, device='cuda:1')"
"tensor(37.3901, device='cuda:1')"
"tensor(118.2911, device='cuda:1')"
"tensor(66.5212, device='cuda:1')"
"tensor(21.5127, device='cuda:1')"
"tensor(50.3621, device='cuda:1')"
"tensor(63.0806, device='cuda:1')"
"tensor(22.4465, device='cuda:1')"
"tensor(58.4035, device='cuda:1')"
"tensor(56.1635, device='cuda:1')"
"tensor(73.8088, device='cuda:1')"
"tensor(50.4811, device='cuda:1')"
"tensor(52.7488, device='cuda:1')"
"tensor(56.0760, device='cuda:1')"
"tensor(24.5408, device='cuda:1')"
"tensor(38.2529, device='cuda:1')"
"tensor(78.2351, device='cuda:1')"
"tensor(45.5167, device='cuda:1')"
"tensor(59.3198, device='cuda:1')"
"tensor(20.9494, device='cuda:1')"
"tensor(67.5040, device='cuda:1')"
"tensor(77.0909, device='cuda:1')"
"tensor(84.7862, device='cuda:1')"
"tensor(528.1801, device='cuda:1')"
"tensor(44.1734, device='cuda:1')"
"tensor(24.8016, device='cuda:1')"
"tensor(26.8026, device='cuda:1')"
"tensor(30.3099, device='cuda:1')"
"tensor(38.0881, device='cuda:1')"
"tensor(31.6484, device='cuda:1')"
"tensor(53.3538, device='cuda:1')"
"tensor(76.9935, device='cuda:1')"
"tensor(82.7136, device='cuda:1')"
"tensor(82.9773, device='cuda:1')"
"tensor(69.7991, device='cuda:1')"
"tensor(16.1758, device='cuda:1')"
"tensor(17.1229, device='cuda:1')"
"tensor(46.1859, device='cuda:1')"
"tensor(39.4402, device='cuda:1')"
"tensor(59.7456, device='cuda:1')"
"tensor(60.5956, device='cuda:1')"
"tensor(38.2547, device='cuda:1')"
"tensor(39.4464, device='cuda:1')"
"tensor(95.9642, device='cuda:1')"
"tensor(68.8495, device='cuda:1')"
"tensor(62.4551, device='cuda:1')"
"tensor(84.6073, device='cuda:1')"
"tensor(40.8126, device='cuda:1')"
"tensor(42.6160, device='cuda:1')"
"tensor(48.6677, device='cuda:1')"
"tensor(24.7268, device='cuda:1')"
"tensor(47.1185, device='cuda:1')"
"tensor(111.1941, device='cuda:1')"
"tensor(460.9512, device='cuda:1')"
"tensor(97.7530, device='cuda:1')"
"tensor(32.8176, device='cuda:1')"
"tensor(105.7153, device='cuda:1')"
"tensor(59.5110, device='cuda:1')"
"tensor(43.8996, device='cuda:1')"
"tensor(89.9738, device='cuda:1')"
"tensor(29.0452, device='cuda:1')"
"tensor(45.0022, device='cuda:1')"
"tensor(35.7317, device='cuda:1')"
"tensor(28.1412, device='cuda:1')"
"tensor(29.9239, device='cuda:1')"
"tensor(88.5017, device='cuda:1')"
"tensor(31.8248, device='cuda:1')"
"tensor(31.6051, device='cuda:1')"
"tensor(43.7329, device='cuda:1')"
"tensor(46.6631, device='cuda:1')"
"tensor(32.6820, device='cuda:1')"
"tensor(56.5484, device='cuda:1')"
"tensor(31.8888, device='cuda:1')"
"tensor(78.5510, device='cuda:1')"
"tensor(51.4362, device='cuda:1')"
"tensor(37.1614, device='cuda:1')"
"tensor(47.2054, device='cuda:1')"
"tensor(20.3895, device='cuda:1')"
"tensor(39.6308, device='cuda:1')"
"tensor(75.1498, device='cuda:1')"
"tensor(26.3596, device='cuda:1')"
"tensor(38.4654, device='cuda:1')"
"tensor(85.6084, device='cuda:1')"
"tensor(62.8520, device='cuda:1')"
"tensor(27.5011, device='cuda:1')"
"tensor(11.6756, device='cuda:1')"
"tensor(66.0809, device='cuda:1')"
"tensor(93.0020, device='cuda:1')"
"tensor(82.4534, device='cuda:1')"
"tensor(43.1431, device='cuda:1')"
"tensor(26.2095, device='cuda:1')"
"tensor(67.5237, device='cuda:1')"
"tensor(50.0468, device='cuda:1')"
"tensor(19.7449, device='cuda:1')"
"tensor(34.1419, device='cuda:1')"
"tensor(45.0996, device='cuda:1')"
"tensor(31.0759, device='cuda:1')"
"tensor(66.3899, device='cuda:1')"
"tensor(75.0273, device='cuda:1')"
"tensor(49.4503, device='cuda:1')"
"tensor(40.2177, device='cuda:1')"
"tensor(46.8928, device='cuda:1')"
"tensor(73.0361, device='cuda:1')"
"tensor(85.0000, device='cuda:1')"
"tensor(84.6149, device='cuda:1')"
"tensor(39.9552, device='cuda:1')"
"tensor(58.9565, device='cuda:1')"
"tensor(41.9630, device='cuda:1')"
"tensor(30.1905, device='cuda:1')"
"tensor(53.3154, device='cuda:1')"
"tensor(32.3739, device='cuda:1')"
"tensor(25.6298, device='cuda:1')"
"tensor(56.6651, device='cuda:1')"
"tensor(70.1776, device='cuda:1')"
"tensor(44.6844, device='cuda:1')"
"tensor(52.2986, device='cuda:1')"
"tensor(148.8427, device='cuda:1')"
"tensor(42.8452, device='cuda:1')"
"tensor(58.7719, device='cuda:1')"
"tensor(47.5786, device='cuda:1')"
"tensor(55.1744, device='cuda:1')"
"tensor(42.4054, device='cuda:1')"
"tensor(71.8048, device='cuda:1')"
"tensor(55.1618, device='cuda:1')"
"tensor(24.7763, device='cuda:1')"
"tensor(36.7354, device='cuda:1')"
"tensor(44.4319, device='cuda:1')"
"tensor(49.9744, device='cuda:1')"
"tensor(75.8123, device='cuda:1')"
"tensor(43.7104, device='cuda:1')"
"tensor(64.1440, device='cuda:1')"
"tensor(74.5231, device='cuda:1')"
"tensor(44.3510, device='cuda:1')"
"tensor(34.0977, device='cuda:1')"
"tensor(61.6303, device='cuda:1')"
"tensor(72.4580, device='cuda:1')"
"tensor(43.5378, device='cuda:1')"
"tensor(85.0088, device='cuda:1')"
"tensor(32.6876, device='cuda:1')"
"tensor(15.6378, device='cuda:1')"
"tensor(13.6634, device='cuda:1')"
"tensor(39.5581, device='cuda:1')"
"tensor(38.4994, device='cuda:1')"
"tensor(92.7415, device='cuda:1')"
"tensor(28.3377, device='cuda:1')"
"tensor(36.5661, device='cuda:1')"
"tensor(61.8194, device='cuda:1')"
"tensor(45.5832, device='cuda:1')"
"tensor(29.6520, device='cuda:1')"
"tensor(49.1332, device='cuda:1')"
"tensor(41.8384, device='cuda:1')"
"tensor(64.7431, device='cuda:1')"
"tensor(59.6982, device='cuda:1')"
"tensor(38.1644, device='cuda:1')"
"tensor(45.6842, device='cuda:1')"
"tensor(45.1493, device='cuda:1')"
"tensor(64.0166, device='cuda:1')"
"tensor(52.0719, device='cuda:1')"
"tensor(81.3806, device='cuda:1')"
"tensor(73.9434, device='cuda:1')"
"tensor(59.6079, device='cuda:1')"
"tensor(34.0493, device='cuda:1')"
"tensor(42.1209, device='cuda:1')"
"tensor(45.9559, device='cuda:1')"
"tensor(32.5500, device='cuda:1')"
"tensor(63.6565, device='cuda:1')"
"tensor(52.5961, device='cuda:1')"
"tensor(41.8723, device='cuda:1')"
"tensor(35.5546, device='cuda:1')"
"tensor(78.0535, device='cuda:1')"
"tensor(71.0381, device='cuda:1')"
"tensor(18.5965, device='cuda:1')"
"tensor(59.0721, device='cuda:1')"
"tensor(64.2202, device='cuda:1')"
"tensor(40.0777, device='cuda:1')"
"tensor(61.2572, device='cuda:1')"
"tensor(44.4561, device='cuda:1')"
"tensor(83.4333, device='cuda:1')"
"tensor(75.0289, device='cuda:1')"
"tensor(47.4681, device='cuda:1')"
"tensor(95.9943, device='cuda:1')"
"tensor(36.0691, device='cuda:1')"
"tensor(28.0877, device='cuda:1')"
"tensor(14.1872, device='cuda:1')"
"tensor(25.2292, device='cuda:1')"
"tensor(41.3798, device='cuda:1')"
"tensor(73.8566, device='cuda:1')"
"tensor(38.0571, device='cuda:1')"
"tensor(53.8545, device='cuda:1')"
"tensor(53.8321, device='cuda:1')"
"tensor(45.9536, device='cuda:1')"
"tensor(29.8931, device='cuda:1')"
"tensor(49.7715, device='cuda:1')"
"tensor(56.2899, device='cuda:1')"
"tensor(80.2724, device='cuda:1')"
"tensor(59.2245, device='cuda:1')"
"tensor(44.3872, device='cuda:1')"
"tensor(40.5992, device='cuda:1')"
"tensor(28.9108, device='cuda:1')"
"tensor(47.9539, device='cuda:1')"
"tensor(112.9480, device='cuda:1')"
"tensor(20.0949, device='cuda:1')"
"tensor(54.1364, device='cuda:1')"
"tensor(24.4868, device='cuda:1')"
"tensor(49.3256, device='cuda:1')"
"tensor(21.8263, device='cuda:1')"
"tensor(65.3716, device='cuda:1')"
"tensor(57.6612, device='cuda:1')"
"tensor(100.0067, device='cuda:1')"
"tensor(34.2799, device='cuda:1')"
"tensor(83.7671, device='cuda:1')"
"tensor(70.1778, device='cuda:1')"
"tensor(49.0700, device='cuda:1')"
"tensor(61.1124, device='cuda:1')"
"tensor(21.4683, device='cuda:1')"
"tensor(39.0315, device='cuda:1')"
"tensor(13.9508, device='cuda:1')"
"tensor(62.2386, device='cuda:1')"
"tensor(34.7715, device='cuda:1')"
"tensor(36.9412, device='cuda:1')"
"tensor(35.6001, device='cuda:1')"
"tensor(53.9840, device='cuda:1')"
"tensor(45.1704, device='cuda:1')"
"tensor(34.7805, device='cuda:1')"
"tensor(57.8800, device='cuda:1')"
"tensor(50.7895, device='cuda:1')"
"tensor(49.5594, device='cuda:1')"
"tensor(29.1621, device='cuda:1')"
"tensor(25.3021, device='cuda:1')"
"tensor(78.2865, device='cuda:1')"
"tensor(68.0057, device='cuda:1')"
"tensor(65.4035, device='cuda:1')"
"tensor(41.5025, device='cuda:1')"
"tensor(38.8161, device='cuda:1')"
"tensor(30.4373, device='cuda:1')"
"tensor(56.0494, device='cuda:1')"
"tensor(28.6657, device='cuda:1')"
"tensor(20.6139, device='cuda:1')"
"tensor(45.2659, device='cuda:1')"
"tensor(75.4412, device='cuda:1')"
"tensor(58.9686, device='cuda:1')"
"tensor(44.0108, device='cuda:1')"
"tensor(66.1614, device='cuda:1')"
"tensor(67.5818, device='cuda:1')"
"tensor(69.4335, device='cuda:1')"
"tensor(52.2668, device='cuda:1')"
"tensor(40.5005, device='cuda:1')"
"tensor(38.4625, device='cuda:1')"
"tensor(83.8761, device='cuda:1')"
"tensor(65.0251, device='cuda:1')"
"tensor(63.0713, device='cuda:1')"
"tensor(73.6813, device='cuda:1')"
"tensor(55.7549, device='cuda:1')"
"tensor(30.7199, device='cuda:1')"
"tensor(64.3315, device='cuda:1')"
"tensor(30.2466, device='cuda:1')"
"tensor(91.2402, device='cuda:1')"
"tensor(79.5309, device='cuda:1')"
"tensor(36.0499, device='cuda:1')"
"tensor(46.1074, device='cuda:1')"
